fecha,tipo_institucion,roa,roe,morosidad,tamano_activo,ratio_eficiencia_operativa,margen_financiero_neto
2024-06-01,Cajas Municipales,0.28674072579550813,2.6225403341641087,7.050016950220532,42663836.44631,59.188986008427925,1393570.7839099998
2024-07-01,Banca Múltiple,1.6533862450359642,12.974488429388115,4.43,351614038.413,39.57552821129974,8750550.063739998
2024-07-01,Cajas Municipales,0.3564826876251062,3.293157548717307,6.43,42937841.87687001,59.03887049132216,1656456.24449
2024-08-01,Banca Múltiple,1.6955393636053935,13.329652917018079,4.22,350450553.607,39.54582060440888,10343945.733439999
2024-08-01,Cajas Municipales,0.44333713880423503,4.1307412635260565,6.43,42974687.01637,58.86441032514455,1936785.6398699998
2024-09-01,Banca Múltiple,1.7445873843642636,13.729051525828712,4.17,347818546.63199997,39.68307969259658,12179880.184899999
2024-09-01,Cajas Municipales,0.5570363126186627,5.230743229392135,6.390000000000001,43538828.94914,58.5180659000058,2236108.66535
2024-10-01,Banca Múltiple,1.8256939619074313,14.386483523167378,4.07,349535721.73999995,40.00366809754063,13365682.007269999
2024-10-01,Cajas Municipales,0.6367943723831702,6.0234692272689285,6.2700000000000005,43676225.261800006,58.032992395231176,2537748.49679
2024-11-01,Banca Múltiple,1.8696437478311063,14.745520066518688,3.92,345471515.622,40.32532272468135,15197927.029839994
2024-11-01,Cajas Municipales,0.7065082079952685,6.718441280548189,6.28,44003138.75645,57.86803405028395,2845516.19815
2024-12-01,Banca Múltiple,1.9403572775042395,15.31964222277273,3.75,347421676.491,40.7247845104974,16938391.27438
2024-12-01,Cajas Municipales,0.8290300839657897,7.916163807130165,5.98,44106541.16805,57.347458896885286,3228963.5510699996
2025-01-01,Banca Múltiple,2.003899511966449,15.812339068059611,3.7600000000000002,353794217.9519999,37.80669494162171,1983986.4672899998
2025-01-01,Cajas Municipales,0.8981488103184653,8.597625002815661,6.22,43900844.94736999,57.10630967281934,309648.91348000005
2025-02-01,Banca Múltiple,2.046507499779754,16.131414944392887,3.67,353134262.305,39.73617397443624,3771985.3999800007
2025-02-01,Cajas Municipales,0.9724201914277945,9.322199513709355,6.4,43750590.32697,56.68743421019584,598366.73749
2025-03-01,Banca Múltiple,2.1285764474482867,16.734039705549705,3.71,353654233.1190001,40.41137732786352,5483444.661509999
2025-03-01,Cajas Municipales,1.0822883177217344,10.382205342206072,6.38,43693122.803550005,56.27204926930015,934588.24605
2025-04-01,Banca Múltiple,2.1673760019343176,16.983838517071646,3.65,352182190.3160001,40.674367797144235,7410476.218469999
2025-04-01,Cajas Municipales,1.17502098777466,11.271440577612285,6.16,43792988.101059996,55.74006255260726,1271575.8002599997
2025-05-01,Banca Múltiple,2.287819885540547,17.877812005032915,3.6,352531971.76800007,40.61537279346584,9430675.83292
2025-05-01,Cajas Municipales,1.2682019552676809,12.155973141988964,6.12,44419355.49462001,55.14211012191234,1625486.00199
2025-06-01,Banca Múltiple,2.373735761768878,18.412886355965796,3.5,354978929.51400006,40.256078960131134,11826435.811080001
2025-06-01,Cajas Municipales,1.3531611739575498,12.949420928399666,6.1000000000000005,44737515.75109,54.81192793381348,1973844.5934799998
2025-07-01,Banca Múltiple,2.3967770852846937,18.48817154159887,3.52,358678482.443,40.38502675343259,13641320.565210002
2025-07-01,Cajas Municipales,1.4584176019976567,13.868331922018209,6.13,44922169.852910005,54.29524499593049,2346810.9306799998
2025-08-01,Banca Múltiple,2.4191170816880248,18.542635513945033,3.46,357709300.2419999,40.446914865155726,15789301.172349999
2025-08-01,Cajas Municipales,1.5651801309804043,14.791738049405131,6.09,45416744.154079996,53.8542664048117,2718928.68709
2025-09-01,Banca Múltiple,2.4525602844194117,18.69606027012613,3.41,357321972.42899996,40.681650511117105,17947264.831270006
2025-09-01,Cajas Municipales,1.6422190612160188,15.410619573632541,5.91,45797736.432110004,53.61556023136406,3106481.0639799996
2025-10-01,Banca Múltiple,2.503578030668624,18.942632646711765,3.39,359835833.70800006,40.851326883254515,20118155.01451
2025-10-01,Cajas Municipales,1.699946507799302,15.835320085274121,5.7700000000000005,46054163.34945,53.54467565376181,3492511.304530001
2025-11-01,Banca Múltiple,2.5307232453856376,19.02762277951541,3.2600000000000002,364586556.6470001,41.161863820143246,21937057.919619996
2025-11-01,Cajas Municipales,1.7734053347670604,16.416800157527767,5.53,46669586.01551,53.28882777512679,3876444.88928
2025-12-01,Banca Múltiple,2.5400126622273134,18.984052573517012,3.2600000000000002,372648105.9790001,41.50790026815418,23909804.67280999
2025-12-01,Cajas Municipales,1.8343918523537517,16.837820614882844,5.5,45976941.98504999,53.6777364086809,4249700.940140001
